algo_fullstrong,algo_pscost,feature_constraint_degree_max,feature_constraint_degree_mean,feature_constraint_degree_min,feature_constraint_degree_stdev,feature_continuous_variables,feature_feasible_round_downs,feature_feasible_round_ups,feature_integer_variables,feature_lattice_flatness,feature_lhs_coefficient_max,feature_lhs_coefficient_mean,feature_lhs_coefficient_min,feature_lhs_coefficient_stdev,feature_nonzeros,feature_objective_max,feature_objective_mean,feature_objective_min,feature_objective_stdev,feature_prob_feasible_rounding,feature_relaxation_integer_violations,feature_relaxation_total_fractionality,feature_rhs_max,feature_rhs_mean,feature_rhs_min,feature_rhs_stdev,feature_svd_condition,feature_svd_largest,feature_svd_smallest,feature_variable_degree_max,feature_variable_degree_mean,feature_variable_degree_min,feature_variable_degree_stdev,feature_vc_adjacency_eigenvalue_stdev,feature_vc_algebraic_connectivity,feature_vc_energy,feature_vc_girth,feature_vc_revised_szeged_index,feature_vc_szeged_index,source,instances
1,1,9.0,4.2,1.0,3.15524,1.0,0.0,0.0,9.0,1.0,2.09153,-0.0515976,-1.91329,0.837668,42.0,86.7165,85.0471,82.8902,1.22864,1.0,0.0,0.0,61.0319,46.2964,23.3236,11.9861,3068.11,3.5908,0.00117036,6.0,4.2,1.0,1.81353,1.59441,0.0,1.33603,4.0,2801.0,2023.0,Random,inst_1297
185,194,10.0,8.5,6.0,1.17851,1.0,0.0,3.0,9.0,1.0,0.416162,-0.229107,-0.827114,0.244502,85.0,30.8089,26.8029,22.9036,2.75951,0.248,4.0,1.60401,25.0954,-38.5946,-61.1253,25.2604,45.2875,2.35856,0.0520796,10.0,8.5,1.0,2.71825,2.6606,0.944234,1.33235,4.0,6617.0,6617.0,Random,inst_1264
1,1,10.0,5.4,1.0,3.23866,5.0,0.0,0.0,5.0,0.453218,1.82583,1.49988,1.13546,0.16409,54.0,68.4046,60.3838,56.0944,3.68717,1.0,0.0,0.0,74.6712,52.022,35.8017,11.6195,42.6579,9.71539,0.227751,8.0,5.4,1.0,1.95505,1.80413,0.86921,1.51917,4.0,3451.0,3451.0,Random,inst_1294
73,77,6.0,3.0,1.0,1.69967,3.0,4.0,0.0,7.0,0.534478,3.50328,2.10685,0.571201,0.706001,30.0,-74.3166,-82.7833,-94.9171,6.41431,0.131,4.0,0.675354,89.4436,82.3618,73.8721,5.81771,33.1088,9.04126,0.273077,8.0,3.0,1.0,2.49444,1.1586,0.0,1.3133,4.0,1779.0,1205.0,Random,inst_1145
7,7,7.0,4.4,1.0,1.89737,3.0,0.0,2.0,7.0,1.0,-0.0688003,-1.73566,-3.00096,0.701138,44.0,98.9492,90.0227,82.3718,4.92099,0.243,2.0,0.337191,-85.2425,-97.7317,-117.431,12.0109,28.6174,10.0943,0.352731,8.0,4.4,1.0,2.79682,1.65711,0.272093,1.33839,4.0,2776.0,2776.0,Random,inst_1312
2,2,9.0,5.3,1.0,2.66875,8.0,0.0,1.0,2.0,1.0,0.818119,-1.30486,-3.60593,0.859145,53.0,10.4711,4.16018,0.041959,3.28494,0.479,1.0,0.136285,-22.8403,-67.178,-105.634,22.978,67.7185,8.79233,0.129836,10.0,5.3,1.0,3.05687,1.7421,0.876894,1.55462,4.0,3417.0,3417.0,Random,inst_1499
2,6,8.0,4.9,1.0,3.21282,0.0,0.0,3.0,10.0,1.0,0.812819,-0.103894,-0.842093,0.350357,49.0,44.2587,36.4893,25.62,5.7108,0.112,3.0,0.642165,8.65863,-2.48256,-10.8771,7.34871,33.8114,1.64168,0.0485541,7.0,4.9,2.0,2.18327,1.81477,0.344297,1.33089,4.0,3256.0,3256.0,Random,inst_1368
301,327,9.0,5.2,1.0,2.89828,0.0,0.0,4.0,10.0,1.0,-0.124607,-0.917838,-1.80012,0.43997,52.0,26.0102,23.5147,20.8325,1.54092,0.128,4.0,1.21023,0.588421,-33.4961,-49.6626,15.9395,94.6146,5.89922,0.06235,8.0,5.2,2.0,1.98886,1.75527,0.818202,1.50767,4.0,3519.0,3519.0,Random,inst_1142
1,1,6.0,1.9,1.0,1.59513,3.0,0.0,0.0,7.0,1.36237e-307,3.05583,1.29801,-0.509526,1.10949,19.0,80.6543,60.8866,46.3142,9.65338,1.0,0.0,0.0,125.484,83.2093,56.2647,22.3251,54.6344,5.52782,0.101178,5.0,1.9,1.0,1.28668,0.82189,0.0,1.12173,4.0,1413.0,158.0,Random,inst_1197
1,1,1.0,1.0,1.0,0.0,3.0,0.0,0.0,7.0,5.17409e-307,0.574167,-0.0937819,-0.587866,0.385699,10.0,31.2497,26.8206,23.4229,2.3615,1.0,0.0,0.0,65.7379,51.8505,35.0909,9.71723,8.00022,0.587866,0.0734812,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,810.0,0.0,Random,inst_1177
3,3,10.0,5.0,2.0,2.62467,4.0,0.0,1.0,6.0,1.0,0.312862,-1.21023,-2.82474,0.571006,50.0,90.0447,82.2202,74.8993,5.04541,0.479,1.0,0.22258,59.9472,22.6692,-21.1168,28.7666,44.9362,7.45889,0.165989,8.0,5.0,2.0,1.76383,1.63409,1.44357,1.56948,4.0,3263.0,3263.0,Random,inst_1491
5,7,8.0,5.2,1.0,2.52982,5.0,3.0,0.0,5.0,0.581301,2.18109,1.66241,1.13668,0.259759,52.0,0.970113,-2.22966,-6.83733,3.0306,0.114,3.0,0.300452,51.0983,47.1937,44.2845,1.9265,43.8562,10.6935,0.24383,8.0,5.2,1.0,2.61619,1.82062,0.0,1.43216,4.0,3849.0,2901.0,Random,inst_1344
1,1,10.0,7.5,1.0,2.41523,3.0,0.0,0.0,7.0,1.0,-0.911672,-2.01917,-3.00056,0.450711,75.0,23.8666,21.6226,19.3886,1.35192,1.0,0.0,0.0,97.7454,79.3023,55.3899,14.5675,185.006,16.915,0.0914295,10.0,7.5,1.0,2.99073,2.46238,0.893512,1.31904,4.0,5703.0,5703.0,Random,inst_1361
1,1,9.0,5.5,1.0,3.56682,7.0,0.0,0.0,3.0,0.154155,4.2324,1.70539,-0.365015,0.761215,55.0,33.1583,24.9755,10.2083,6.56192,1.0,0.0,0.0,107.784,72.8411,41.7588,22.1676,100.142,12.1778,0.121605,7.0,5.5,3.0,1.43372,1.88049,0.788048,1.46307,4.0,3801.0,3801.0,Random,inst_1480
4,7,10.0,9.6,6.0,1.26491,3.0,0.0,2.0,7.0,1.0,0.172014,-0.564015,-1.3144,0.296846,96.0,24.5656,18.7344,13.4989,3.36566,0.243,2.0,0.718895,-74.9355,-107.2,-157.84,28.1312,31.663,5.56934,0.175894,10.0,9.6,9.0,0.516398,2.96401,5.55378,1.11979,4.0,7644.0,7644.0,Random,inst_1496
7,9,10.0,8.5,2.0,2.3214,2.0,0.0,0.0,8.0,0.0222268,2.05452,0.0524903,-1.42736,0.776019,85.0,95.5489,93.9771,92.2008,0.929965,0.0,2.0,0.696061,106.599,37.947,-7.35039,36.3901,51.5288,3.93106,0.0762886,10.0,8.5,3.0,1.95789,2.71004,1.85353,1.23406,4.0,6615.0,6615.0,Random,inst_1475
1,1,2.0,1.1,1.0,0.316228,2.0,0.0,0.0,8.0,1.0,-1.92997,-2.04052,-2.21336,0.0885293,11.0,77.7534,70.6761,63.6219,4.44814,1.0,0.0,0.0,105.371,71.5437,45.242,18.3439,1.47318,2.84319,1.92997,2.0,1.1,1.0,0.316228,0.375598,0.0,0.982843,0.0,890.0,0.0,Random,inst_1359
1,1,8.0,3.8,1.0,2.93636,3.0,0.0,0.0,7.0,0.0597412,2.82375,1.32492,-0.992463,1.00651,38.0,82.2176,76.0094,66.8572,5.33022,1.0,0.0,0.0,62.3357,55.1697,48.5714,3.75443,39.6455,7.24174,0.182662,6.0,3.8,1.0,1.8738,1.40203,0.0,1.39018,4.0,2432.0,1722.0,Random,inst_1341
7,18,10.0,7.2,2.0,2.78089,2.0,0.0,5.0,8.0,1.0,-0.0944284,-1.20633,-2.69535,0.60277,72.0,50.3462,48.3611,46.4361,1.12568,0.187,5.0,1.25868,-68.5063,-102.591,-124.156,15.1636,5561.23,9.97816,0.00179424,9.0,7.2,1.0,2.4404,2.36463,0.940998,1.37409,4.0,5276.0,5276.0,Random,inst_1406
1,1,9.0,7.7,1.0,2.45176,6.0,0.0,0.0,4.0,0.558643,2.63775,1.55054,0.891874,0.347911,77.0,98.2656,96.0818,92.984,1.99201,1.0,0.0,0.0,43.8775,37.9624,27.6178,4.83731,303.606,13.2584,0.0436696,9.0,7.7,1.0,2.58414,2.56316,0.0,1.20777,4.0,6117.0,4744.0,Random,inst_1355
7,7,7.0,4.5,1.0,2.12132,3.0,0.0,3.0,7.0,1.0,-0.15027,-0.543378,-0.889746,0.143553,45.0,98.094,85.722,79.561,6.80154,0.112,3.0,0.493436,-67.9338,-84.4549,-125.014,16.5027,46.0929,3.337,0.0723973,9.0,4.5,1.0,3.37474,1.70713,0.0,1.31584,4.0,2979.0,2150.0,Random,inst_1296
1,1,4.0,2.3,1.0,0.948683,2.0,0.0,4.0,8.0,1.0,-0.0938111,-0.666999,-1.11411,0.267456,23.0,31.0647,20.6645,13.2342,6.07479,0.067,4.0,1.11255,-87.5899,-91.3555,-95.8921,2.85284,9.42321,2.67336,0.283699,8.0,2.3,1.0,2.75076,1.11589,0.0,1.05691,4.0,1289.0,455.0,Random,inst_1167
4,21,10.0,7.9,2.0,2.55821,0.0,0.0,2.0,10.0,1.0,1.319,-0.646831,-3.29196,0.858782,79.0,16.1837,14.1301,10.441,1.94535,0.232,3.0,1.01572,31.2585,2.19026,-43.223,20.056,83.406,6.24844,0.0749159,9.0,7.9,6.0,1.1005,2.45281,1.70848,1.47802,4.0,6010.0,6010.0,Random,inst_1333
1,1,8.0,3.0,1.0,3.23179,2.0,0.0,0.0,8.0,1.0,-0.253343,-1.06492,-1.85595,0.39249,30.0,37.1356,34.3218,30.3373,2.36442,1.0,0.0,0.0,48.5086,27.8459,12.126,12.3204,9.64664,5.27575,0.5469,5.0,3.0,1.0,1.1547,1.36159,0.0,1.113,4.0,1912.75,624.0,Random,inst_1228
17,21,9.0,6.8,2.0,2.25093,4.0,2.0,0.0,6.0,0.102449,4.01493,1.4599,-0.718238,0.961002,68.0,-54.5009,-58.9004,-61.3157,1.95866,0.507,2.0,0.554994,99.5276,96.2894,94.0704,1.83929,63.7232,11.8914,0.18661,9.0,6.8,2.0,2.52982,2.17358,1.31577,1.52045,4.0,4957.0,4957.0,Random,inst_1492
1,1,3.0,1.2,1.0,0.632456,1.0,0.0,0.0,9.0,0.387156,1.86701,1.55147,0.976893,0.291617,12.0,67.0076,56.5063,44.1404,6.58623,1.0,0.0,0.0,81.8094,54.2003,27.2057,18.0633,2.93893,2.43637,0.828997,2.0,1.2,1.0,0.421637,0.452507,0.0,1.00273,0.0,964.5,2.0,Random,inst_1186
14,22,8.0,5.7,1.0,3.093,0.0,0.0,4.0,10.0,1.0,-0.972267,-1.68404,-2.28862,0.270372,57.0,63.063,61.0159,58.6511,1.16832,0.128,4.0,1.3898,-6.69264,-60.1324,-91.5351,21.6194,432.318,11.9988,0.0277546,8.0,5.7,1.0,2.40601,2.03645,0.0,1.32674,4.0,4287.0,3254.0,Random,inst_1502
5,27,7.0,2.1,1.0,2.33095,5.0,4.0,0.0,5.0,0.298691,2.41919,1.59583,0.765304,0.471338,21.0,-12.2803,-27.9534,-41.3006,8.69916,0.058,4.0,1.08035,49.2155,40.1547,29.1823,6.64429,8.72052,6.14071,0.704168,4.0,2.1,1.0,0.994429,0.91286,0.0,1.14383,4.0,1205.0,435.0,Random,inst_1453
37,79,9.0,5.4,1.0,2.63312,2.0,0.0,2.0,8.0,1.0,2.0736,-0.585171,-3.1865,1.05125,54.0,94.4961,93.012,90.0713,1.31397,0.0,5.0,1.41895,-55.8334,-91.248,-132.146,23.2818,176.282,5.84692,0.0331679,9.0,5.4,2.0,2.22111,1.68124,0.83644,1.64765,4.0,3673.0,3673.0,Random,inst_1351
3,3,8.0,5.6,2.0,1.89737,3.0,0.0,1.0,7.0,1.0,-1.02292,-1.9416,-2.97548,0.454716,56.0,95.2943,88.981,73.6095,6.03684,0.479,1.0,0.324141,16.6895,-15.2242,-56.7296,26.3473,64.935,12.8976,0.198624,10.0,5.6,1.0,3.30656,1.89371,0.789853,1.48094,4.0,3763.0,3763.0,Random,inst_1271
1,1,3.0,1.2,1.0,0.632456,2.0,0.0,0.0,8.0,1.44298e-307,2.04584,1.09855,-0.400408,0.789084,12.0,67.4229,65.5271,64.0018,1.05898,1.0,0.0,0.0,82.8375,66.6384,45.2215,12.8798,8.38564,2.52475,0.30108,2.0,1.2,1.0,0.421637,0.548656,0.0,0.956048,0.0,968.0,0.0,Random,inst_1338
4,4,5.0,2.8,1.0,1.54919,2.0,0.0,5.0,8.0,1.0,-0.491398,-1.77978,-2.68323,0.556926,28.0,30.947,23.2749,17.9395,4.01325,0.038,5.0,0.905884,-49.4558,-84.5179,-120.984,20.3575,55.2387,8.51301,0.154113,6.0,2.8,1.0,2.34758,1.30334,0.0,1.08914,4.0,2201.75,400.0,Random,inst_1377
1,1,5.0,2.6,1.0,1.42984,0.0,0.0,0.0,10.0,1.0,-0.735464,-0.928405,-1.11024,0.0921331,26.0,61.0846,52.8189,46.8394,4.79046,1.0,0.0,0.0,83.6871,53.3474,16.4031,19.4697,18.4457,3.09814,0.16796,5.0,2.6,1.0,1.42984,0.943889,0.175495,1.32424,4.0,1183.0,1183.0,Random,inst_1500
1,1,9.0,6.5,4.0,2.06828,0.0,0.0,0.0,10.0,1.0,1.7157,-0.270137,-2.49968,0.930208,65.0,87.4516,71.852,64.4495,6.85618,1.0,0.0,0.0,55.7177,39.8826,12.4052,13.4809,13.868,4.12122,0.297175,10.0,6.5,3.0,1.84089,1.95736,2.22117,1.69124,4.0,4825.0,4825.0,Random,inst_1476
25,63,8.0,4.3,1.0,2.40601,3.0,0.0,4.0,7.0,1.0,0.0409696,-0.174332,-0.385617,0.0919739,43.0,86.5067,80.8282,71.6774,4.03497,0.067,4.0,1.01468,-59.7958,-69.9955,-75.1192,4.87681,50.037,0.986955,0.0197245,9.0,4.3,1.0,2.45176,1.55725,0.0,1.41288,4.0,3014.0,2219.0,Random,inst_1146
1,1,10.0,7.4,3.0,2.41293,2.0,0.0,1.0,8.0,1.0,0.0727224,-1.40875,-3.43481,0.692763,74.0,104.501,98.2188,89.8686,4.28379,0.479,1.0,0.461454,-23.5757,-34.5505,-49.9816,8.21213,28.5928,11.7454,0.410782,9.0,7.4,1.0,2.41293,2.37099,0.942463,1.43508,4.0,5588.0,5588.0,Random,inst_1291
3,3,5.0,2.2,1.0,1.47573,3.0,5.0,0.0,7.0,0.0532386,2.71326,1.16119,-0.273347,0.889963,22.0,-64.3627,-77.3698,-87.3568,6.87858,0.03,5.0,2.12528,82.9143,63.4096,44.734,12.7213,40.9691,4.29371,0.104804,5.0,2.2,1.0,1.47573,0.937078,0.0,1.16867,4.0,1643.0,311.0,Random,inst_1400
5,5,9.0,5.5,1.0,3.17105,0.0,0.0,1.0,10.0,1.0,0.780834,-0.0678022,-0.871622,0.331886,55.0,103.26,99.6263,96.1247,2.3869,0.479,1.0,0.0848937,70.6836,34.8721,-1.80143,22.6205,882.438,1.40272,0.00158959,8.0,5.5,1.0,2.91548,2.07333,0.0,1.19005,4.0,4141.0,3142.0,Random,inst_1270
1,1,2.0,1.2,1.0,0.421637,3.0,0.0,0.0,7.0,8.46414e-308,1.09633,0.510503,-0.509689,0.606351,12.0,10.2924,8.65533,7.05611,1.21172,1.0,0.0,0.0,138.467,44.4758,7.58134,37.0335,50.4312,1.58387,0.0314065,3.0,1.2,1.0,0.632456,0.548656,0.0,0.956048,0.0,968.0,0.0,Random,inst_1304
15,19,9.0,3.8,1.0,2.4404,6.0,1.0,0.0,4.0,0.125288,2.49543,0.878083,-1.6285,0.82959,38.0,-85.6713,-101.617,-120.822,10.687,0.258,2.0,0.235867,35.5986,32.9829,29.1305,2.15705,75.8323,5.20997,0.0687038,8.0,3.8,1.0,2.14994,1.30598,0.66657,1.47638,4.0,2290.0,2290.0,Random,inst_1288
165,187,10.0,8.2,3.0,2.34758,1.0,0.0,4.0,9.0,1.0,-0.194606,-1.78809,-3.14858,0.587391,82.0,79.3226,74.043,70.6897,2.62452,0.742,4.0,0.758581,-84.1479,-87.8314,-92.0738,2.71453,52.1249,15.2677,0.292907,10.0,8.2,7.0,0.918937,2.48826,2.7456,1.52255,4.0,6298.0,6298.0,Random,inst_1424
3,3,9.0,5.5,1.0,3.06413,7.0,0.0,0.0,3.0,1.0,0.617508,-0.394789,-1.63494,0.465642,55.0,104.156,89.2103,80.1028,8.21033,0.0,1.0,0.174928,-18.9968,-50.1567,-79.1598,20.8392,36395.3,2.80847,7.71657e-05,9.0,5.5,2.0,2.22361,1.79986,0.818135,1.55643,4.0,3679.0,3679.0,Random,inst_1306
1,1,8.0,4.9,1.0,2.42441,0.0,0.0,1.0,10.0,1.0,0.00245459,-1.52644,-3.03091,0.637958,49.0,55.8271,45.9928,39.9312,5.32951,0.479,1.0,0.168179,115.64,48.0287,-20.4744,36.6526,304.692,9.74773,0.0319921,8.0,4.9,1.0,2.76687,1.72957,0.0,1.43463,4.0,3572.0,2675.0,Random,inst_1342
1,1,6.0,1.6,1.0,1.57762,1.0,0.0,0.0,9.0,1.42487e-306,0.200884,-1.48548,-2.91311,0.868176,16.0,74.2458,58.5989,47.6166,8.19074,1.0,0.0,0.0,72.9384,59.2533,35.2944,12.8159,6.3063,5.24436,0.831607,3.0,1.6,1.0,0.843274,0.773775,0.0,1.01548,4.0,1178.0,45.0,Random,inst_1209
7,20,7.0,3.2,1.0,2.69979,1.0,0.0,6.0,9.0,1.0,1.1624,-1.19938,-3.00782,1.01551,32.0,94.7218,82.7771,63.0174,9.14654,0.01,7.0,1.65565,-78.2635,-91.3712,-102.2,8.79517,102.162,6.88755,0.0674178,6.0,3.2,1.0,1.75119,1.35425,0.0,1.20735,4.0,2337.0,789.0,Random,inst_1215
1,1,10.0,7.9,3.0,2.76687,6.0,0.0,0.0,4.0,0.459242,1.48422,0.903752,0.39866,0.227302,79.0,103.517,84.9092,74.2496,9.87909,1.0,0.0,0.0,62.5827,50.7613,39.6798,7.8646,150.03,7.62582,0.0508285,10.0,7.9,5.0,1.44914,2.50632,2.54145,1.39013,4.0,5829.0,5829.0,Random,inst_1317
9,23,4.0,1.5,1.0,0.971825,0.0,8.0,0.0,10.0,0.0972506,0.714311,0.358812,-0.183337,0.233767,15.0,-14.7572,-38.5958,-49.4655,10.3572,0.002,8.0,1.8763,129.914,90.7143,54.6402,25.7366,10.0711,1.07039,0.106284,3.0,1.5,1.0,0.849837,0.620107,0.0,1.06522,0.0,1064.0,52.0,Random,inst_1169
8980,8953,10.0,7.5,4.0,2.12132,0.0,0.0,3.0,10.0,1.0,-1.13222,-1.56033,-1.97291,0.170664,75.0,98.8944,96.317,94.8809,1.19825,0.239,3.0,0.927679,-63.8623,-74.4643,-85.1742,6.4957,279.79,12.3672,0.0442018,10.0,7.5,4.0,2.01384,2.27361,3.1853,1.60909,4.0,5519.0,5519.0,Random,inst_1392
1,1,7.0,2.0,1.0,1.88562,4.0,0.0,0.0,6.0,1.1351e-305,0.137411,-0.0688319,-0.201652,0.0967666,20.0,34.4183,25.7046,15.1281,6.0532,1.0,0.0,0.0,95.4389,70.4079,44.5049,14.5489,35.4151,0.319949,0.00903425,5.0,2.0,1.0,1.33333,0.845828,0.0,1.14906,4.0,1295.0,287.0,Random,inst_1241
1,1,7.0,2.9,1.0,2.28279,7.0,0.0,0.0,3.0,2.94233e-307,1.18782,-0.553466,-2.04071,0.773242,29.0,90.4454,83.8577,75.6712,5.01538,1.0,0.0,0.0,116.282,46.0803,10.1809,32.4159,31.9007,3.20694,0.100529,6.0,2.9,1.0,1.72884,1.1938,0.0,1.24342,4.0,1719.0,1162.0,Random,inst_1366
7,13,9.0,4.8,1.0,3.48967,3.0,0.0,2.0,7.0,1.0,-0.231664,-1.60307,-3.31483,0.786275,48.0,7.68312,4.5314,1.17716,2.06912,0.243,2.0,0.522081,-42.1014,-55.9661,-86.452,14.92,19.044,10.1386,0.532377,8.0,4.8,2.0,1.54919,1.66205,0.732517,1.47503,4.0,2997.0,2997.0,Random,inst_1390
1,1,9.0,6.1,1.0,2.64365,0.0,0.0,0.0,10.0,1.0,-0.278802,-1.61614,-3.06139,0.539334,61.0,25.0324,17.0704,11.5216,4.61265,1.0,0.0,0.0,92.3576,74.2877,45.7939,16.6676,72.3704,11.4073,0.157624,9.0,6.1,3.0,2.02485,1.98546,0.870876,1.53462,4.0,4558.0,4558.0,Random,inst_1262
1,1,10.0,7.1,3.0,2.28279,0.0,0.0,0.0,10.0,0.112519,1.0793,0.0861802,-1.07587,0.370094,71.0,47.3445,44.5405,41.2857,1.93336,1.0,0.0,0.0,102.36,84.1051,69.8026,10.605,12.4351,1.91119,0.153693,10.0,7.1,1.0,3.28126,2.39342,0.879608,1.28763,4.0,5273.0,5273.0,Random,inst_1253
1,1,7.0,4.4,1.0,2.17051,2.0,0.0,0.0,8.0,0.198907,2.76153,1.1128,-0.279286,0.66732,44.0,101.788,95.8037,90.1706,3.88366,1.0,0.0,0.0,82.5806,65.7406,46.3277,12.614,58.5503,6.83031,0.116657,8.0,4.4,1.0,2.50333,1.51013,0.0,1.4945,4.0,3176.0,2364.0,Random,inst_1220
7,7,10.0,6.4,2.0,2.91357,2.0,0.0,0.0,8.0,0.00580935,1.08073,0.199061,-0.697438,0.338351,64.0,-43.372,-63.3427,-79.8646,11.4894,0.0,1.0,0.319663,40.9032,19.0717,-3.0127,15.7684,121.948,2.26784,0.0185968,9.0,6.4,2.0,1.95505,1.99334,1.6357,1.62027,4.0,4504.0,4504.0,Random,inst_1394
285,275,10.0,9.7,9.0,0.483046,2.0,0.0,1.0,8.0,1.0,1.19188,-0.591811,-3.20533,0.775435,97.0,44.7119,42.5035,38.288,2.07633,0.067,4.0,1.14481,-43.7809,-72.6886,-88.8806,13.0159,22.4328,6.39045,0.28487,10.0,9.7,8.0,0.674949,2.95485,7.25906,1.18549,4.0,7797.0,7797.0,Random,inst_1504
1,1,6.0,4.4,1.0,1.83787,3.0,0.0,0.0,7.0,0.0150592,2.83407,1.52308,-0.0908639,0.626119,44.0,76.6011,68.8484,55.3637,6.24996,1.0,0.0,0.0,73.4881,46.5413,0.298183,20.9614,21.7365,9.52228,0.438079,8.0,4.4,1.0,3.02581,1.73899,0.0,1.23576,4.0,3065.0,2253.0,Random,inst_1187
1,1,3.0,2.0,1.0,0.816497,0.0,0.0,0.0,10.0,0.026057,2.30044,0.65254,-0.673331,0.829712,20.0,95.1909,92.6746,89.4318,1.565,1.0,0.0,0.0,61.1316,54.7737,49.7484,3.80298,6.43415,3.16463,0.49185,5.0,2.0,1.0,1.69967,0.912884,0.0,1.09923,4.0,1556.0,161.0,Random,inst_1416
88,88,5.0,2.4,1.0,1.83787,0.0,0.0,7.0,10.0,1.0,0.469326,-1.67802,-3.55509,0.974867,24.0,72.6169,65.6418,62.2474,3.21852,0.01,7.0,2.34473,-66.4118,-68.3267,-70.0816,1.29247,58.0914,7.05602,0.121464,5.0,2.4,1.0,1.64655,1.11995,0.0,1.09928,4.0,1902.0,262.0,Random,inst_1464
1,1,10.0,5.3,1.0,3.653,6.0,0.0,0.0,4.0,1.0,-0.596859,-1.30057,-2.37822,0.446224,53.0,84.9231,72.3717,57.8844,8.3867,1.0,0.0,0.0,121.759,96.3552,82.5398,14.3379,72.7434,8.66168,0.119072,8.0,5.3,3.0,1.76698,1.83508,0.814446,1.44944,4.0,3274.0,3274.0,Random,inst_1478
1,1,6.0,2.5,1.0,1.77951,0.0,0.0,0.0,10.0,1.0,-0.000811291,-0.532907,-1.214,0.295934,25.0,31.4838,20.8029,12.4811,7.51992,1.0,0.0,0.0,91.5997,82.1977,68.3238,6.81699,22.7612,1.87556,0.0824013,5.0,2.5,1.0,1.50923,1.0054,0.0,1.24085,4.0,1806.0,573.0,Random,inst_1160
52,48,6.0,3.5,1.0,1.64992,0.0,4.0,0.0,10.0,0.492775,2.13539,1.45859,0.673268,0.39668,35.0,-35.5748,-46.2267,-56.6531,7.33336,0.058,4.0,0.599436,49.6493,31.0649,13.614,13.0882,13.5023,7.27155,0.538542,8.0,3.5,1.0,3.13581,1.42004,0.0,1.2587,4.0,2262.0,1603.0,Random,inst_1141
3,3,9.0,4.2,1.0,2.65832,3.0,1.0,0.0,7.0,0.267155,3.25465,1.62782,0.000238954,0.792139,42.0,5.18461,2.37921,-1.11165,2.09095,0.521,1.0,0.278429,54.0443,45.3554,35.6664,6.29422,21.0289,9.24271,0.439525,8.0,4.2,2.0,1.75119,1.44172,0.285238,1.49177,4.0,2580.0,2580.0,Random,inst_1256
5,9,5.0,3.4,1.0,1.17379,5.0,4.0,0.0,5.0,0.568773,2.95315,1.93998,0.617524,0.54416,34.0,-45.7483,-52.9131,-59.9663,5.37183,0.058,4.0,0.573257,95.861,82.176,57.3824,10.0455,23.4075,9.5169,0.406575,9.0,3.4,1.0,3.33999,1.38128,0.0,1.25995,4.0,1990.0,1348.0,Random,inst_1174
1,1,4.0,2.4,1.0,0.966092,0.0,0.0,0.0,10.0,0.23087,1.25044,0.52329,-0.0769822,0.379878,24.0,37.1175,30.335,21.6793,4.47575,1.0,0.0,0.0,123.555,94.1811,80.7341,13.1748,74.0919,2.59471,0.0350202,8.0,2.4,1.0,2.71621,1.03932,0.0,1.1721,4.0,1432.25,376.0,Random,inst_1511
35,35,10.0,7.1,2.0,2.64365,4.0,0.0,1.0,6.0,1.0,0.395127,-0.556906,-1.47633,0.380958,71.0,101.566,99.4572,97.6755,1.26515,0.112,3.0,0.911726,-43.8599,-55.788,-66.6986,8.58068,808.611,4.45393,0.00550812,9.0,7.1,4.0,1.66333,2.19141,1.73535,1.59306,4.0,5209.0,5209.0,Random,inst_1329
20,20,10.0,8.5,4.0,1.64992,2.0,0.0,1.0,8.0,1.0,0.264294,-0.111679,-0.497321,0.162041,85.0,46.883,36.856,26.0425,5.10693,0.479,1.0,0.370559,-1.37148,-41.2718,-68.8219,22.7352,646.249,1.28874,0.00199419,10.0,8.5,1.0,2.67706,2.71287,0.943989,1.22814,4.0,6627.0,6627.0,Random,inst_1150
5,7,7.0,2.5,1.0,2.4608,3.0,0.0,3.0,7.0,1.0,-0.326388,-0.558664,-0.801399,0.125063,25.0,44.9287,43.1654,40.6626,1.27734,0.112,3.0,0.556326,-22.4363,-47.6841,-63.4803,12.5825,26.1251,2.25861,0.0864537,4.0,2.5,1.0,1.08012,1.07327,0.0,1.18561,4.0,1805.25,416.0,Random,inst_1250
54,52,9.0,6.1,1.0,3.07137,3.0,0.0,3.0,7.0,1.0,0.710139,-1.09576,-3.18104,0.814864,61.0,92.4175,84.3901,73.9193,6.79377,0.245,3.0,0.75843,-40.9518,-51.6046,-60.4664,5.94884,21.714,8.52783,0.392735,8.0,6.1,1.0,2.55821,2.14406,0.0,1.31638,4.0,4508.0,3407.0,Random,inst_1188
1,1,2.0,1.2,1.0,0.421637,1.0,0.0,0.0,9.0,1.0,-0.424727,-1.66319,-3.25551,0.924427,12.0,28.8901,18.0805,6.81609,7.32076,1.0,0.0,0.0,37.6664,18.1474,6.03277,9.70288,12.4925,3.54192,0.283524,3.0,1.2,1.0,0.632456,0.337298,0.0,1.04495,0.0,958.0,6.0,Random,inst_1204
359,381,9.0,7.2,4.0,1.93218,2.0,0.0,1.0,8.0,1.0,1.48175,-0.0271538,-1.58484,0.710927,72.0,34.8273,20.2784,4.2605,8.94771,0.0,4.0,1.36122,-30.9703,-35.9752,-48.3208,5.05987,20.0086,3.49378,0.174614,10.0,7.2,2.0,2.29976,2.16878,1.81962,1.65275,4.0,5352.0,5352.0,Random,inst_1350
